pseudo,date,comment,tags,subpost,forum_page,day
atsumaArchangedeboros#5435,2025-04-29 15:25:06,"Réforme du contenu end game.Depuis 8 ans + je joue en Padgref/Strigide et je compte pas changer ça fait le job très bien. C'est ridicule.C'est juste aberrant que je n'ai pas besoin d'aller chercher des équipements plus modernes pour avancer.Faite sauter le verrouillage du lvl 200 et créé une boucle infini de re lvling, restuff, reprogression end game etc. A la world of warcraft ou autre jeu du genre.",['Autre'],False,5,2025-04-29
Potion#7176,2025-04-29 15:25:12,PvP 5v5 (Percepteur - Prisme)Revoir le fonctionnement attaques percepteurs - prismes :~ Autoriser le multicompte (2-3 comptes max) ?~ Remettre une hype autour de la possession de zone ?,['Rework Percepteurs'],False,5,2025-04-29
dsggghgfrtfg#7321,2025-04-29 15:25:31,"L'Ocre 100%. Laissez les archis pour de la collection ou un autre système comme les de Dofus Rétro, mais gatekeep la quête c'est non.",['quête Dofus Ocre / craft PDA'],False,5,2025-04-29
fly-ninii#9389,2025-04-29 15:25:49,-Refonte sadida . Un tas de sujet sans reponse depuis des semaine .-Une majorite favorable a la refonte voir la suppression de l'etat infecté . Nous voulons connaitre l'avis des GD,['Équilibrage des classes'],False,5,2025-04-29
Skuyrtle#2979,2025-04-29 15:25:54,"Rebonjour,Faire un énorme travail sur la triche et les comportements toxiques en jeu, avec des modérateurs salariés et une sécurisation de l'architecture du jeuLutter efficacement contre :- Les monopoles économiques issus d'abus et exploitations de failles- Les commerces illégaux en jeu et hors jeu- Tous types de botting- Le PL (probable lien avec une feature de recherche de groupe ou de contrats de mercenariat)","['Bots', 'Meilleure Modération', 'fonctionnalité communautaires (Recherche de groupe/mercenariat)', 'action sur le PL (encadrement, interdiction, etc)']",False,5,2025-04-29
Xroub#6170,2025-04-29 15:26:01,"Retirer les éklames des potions de rappel/bonta et brâkmar. Je comprend les changements pour les pierres d'âme mais pour les potions de téléportation BASIQUE c'est incompréhensible.Ces potions sont trop utile pour les joueurs qui font les quêtes, ça va juste dégouter les nouveaux joueurs qui peuvent en consommer des centaines et centaines.",['Eklames dans craft potion'],False,5,2025-04-29
fly-ninii#9389,2025-04-29 15:26:52,-La DA personnage/equipement est elle defintive ?-Le gabarie unique a tuer le caractere des classe (cf mon dernier post forum),['Direction artistique'],False,5,2025-04-29
Ni-Telli-cho#3690,2025-04-29 15:26:52,"Bonjour !Par pitié, pourrions-nous avoir une option qui rentre automatiquement le prix le plus bas à l'HDV quand on veut vendre un objet ? Ca rendrait l'utilisation de l'HDV moins répétitive et plus agréable, merci",['Améliorations des Interface'],False,5,2025-04-29
NumberOneMetiersRecoltes#5318,2025-04-29 15:26:56,"Bonjour, concernant lesMétiers:Hors quêtes obligatoires, monter les métiers estennuyant.Nous avonsdemandésdepuis énormément d'années des ajouts à ce sujet comme:Ornements.Titres.Apparats.Succès Métiers(Réactiver le Ladder Métiers)Cosmétiques droppable sur les[Protecteurs de Ressources].Il faudrait revaloriser les[Ressources rares]droppable sur les[Protecteurs de Ressources].Ajouter des[Ressources rares]sur le Métier[Mineur]qui lui, n'a rien.Communiquer sur ces différentes informations qui nous sont inconnus:Taux de Drop du[Pichon Magique]([Protecteurs de Ressources]).Taux de Drop des[Métaria]([Protecteurs de Ressources]).(+ [Parchemins] [Silex] [Ferrite] [Charbon] etc...).Taux d'apparition du[Raymond Bar]([Protecteurs de Ressources]).+ Taux de Drops sur les[Ressources rares]du[Raymond Bar].Questions:Est-ceplus facilede drop des[Ressources rares]sur desserveurs moins peuplés?Est-ce que les Ressources[Haut Niveaux]agressent moinsque les ressources[Bas Niveaux]?Quel est réellement le%tage d'agressiondes[Protecteurs de Ressources] ?(Je dois oublier encore pas mal de choses)",['drops rares en combat'],False,6,2025-04-29
keozeus#2063,2025-04-29 15:26:59,"Bannir le pl ou crée spécifiquement un canal pour ne pas encombrer les recrutements, c’est un mmo, je trouve ça triste que les joueurs soient entravés dans leur jeu par cette solution.","['action sur le PL (encadrement, interdiction, etc)']",False,6,2025-04-29
Lylandril#1625,2025-04-29 15:27:07,"Séparé le pvp du pvm, parfois certaines classes sont nerf seulement a cause du pvp alors qu'il n'y a pas de problème en pvm",['Séparation pvp & pvm'],False,6,2025-04-29
Abnihs#8412,2025-04-29 15:27:08,Suppression du 1v1 avec arrêt de l'équilibrage en rapport à ce mode.C'est important.,['Autre'],False,6,2025-04-29
etherromane#8743,2025-04-29 15:28:05,"Le retour des vraies maps de combatet non ce pool set de 4/5 maps à chier et ignobles où l'on perds tout identité et immersion des zones.Chaque map doit avoir sa propre carte de combat comme en 1.x et 2.x, c'est tout l'immersion que l'on perds sinon.C'est urgent.",['anciennes maps de combat'],False,6,2025-04-29
Ssilvack#4808,2025-04-29 15:28:09,Debug du combat contre le crapaud dans xel 3 (dernier succès dernière quête).Moi je l'ai passé mais un pote galère à cause de la RNG.,"['Debug / performance', 'combats de quêtes']",False,6,2025-04-29
Skuyrtle#2979,2025-04-29 15:28:19,"Rebonjour,Supprimer les alliances et rendre accessible à tous les joueurs la génération de pépites en favorisant la destruction de ressources.Revoir la gestion de la génération en jeu des ressources ""globales"" comme les eklames et toutes les ressources d'epicerie","['Eklames dans craft potion', 'Génération de pépites', 'Rework guildes/Alliances']",False,6,2025-04-29
Nejideglay#7268,2025-04-29 15:28:29,Je dirais un vrai mode histoire.Avec une narration dans un ordre précis proposé par Halden (que l'on est pas obligé de suivre).,['Autre'],False,6,2025-04-29
keozeus#2063,2025-04-29 15:29:25,mise en place d’une vrai modération des canaux avec un vrai modérateur (peut être être payé) qu’on ai pas du commerce dans le canal recrutement ou inversement.,['Meilleure Modération'],False,6,2025-04-29
killer-eca66613#5482,2025-04-29 15:29:59,"Dissocier les statistiques secondaires des stats élémentaires, et plutôt mettre une seconde jauge dédié aux stats secondaire",['Autre'],False,6,2025-04-29
Geekforlife70#7661,2025-04-29 15:30:28,Donner une utilité au housing et l'élever au moins au même niveau que les Havre-Sacs.,['rework des maisons (housing)'],False,6,2025-04-29
Keric#7089,2025-04-29 15:30:34,"Corrigercertainesmodifications sur l'autopilote!-Les chemins payants:En allant d'un point A à un point B, je me retrouve parfois àpayer des kamaset cela monte très vite !(Bateau, Kart...)Je propose de soit de nepas les proposer (comme avant) soit d'avoir lechoix en cochant une casedans les paramètresonglet Cartes.",['Debug / performance'],False,6,2025-04-29
corne82#2367,2025-04-29 15:30:39,"L'affichage des attitudes et apparatsRéparation des attitudes qui ne fonctionnent pas.Pareil pour les apparats qui s'affichent mal (exemple avec la coiffe Capuche d'Éther, qui lorsqu'on la met, n'affiche plus notre visage choisi mais le visage par défaut, par exemple j'ai une tête avec un foulard autour de la bouche, il disparait lorsque j'enfile la capuche vu que ca remet le visage par défaut de ma classe, ce qui n'arrivait pas sur 2.0)C'est qu'un exemple mais les apparats ayant ce soucis sont nombreux.Merci d'avance ~",['implémenter Attitudes/emotes etc'],False,6,2025-04-29
Darksilv#2736,2025-04-29 15:31:17,Investiguer sur le taux de drop réel des Eklames. Les boosts de drop existants n'ont pas l'air d'influencer le taux comme vous le précisez.,['Eklames dans craft potion'],False,6,2025-04-29
Ligrunto#3433,2025-04-29 15:31:38,Le botting et la revente de kamas. C'est LE sujet le plus urgent et de loin.,['Bots'],False,6,2025-04-29
brazzersfapfapnow#3880,2025-04-29 15:32:07,"Intérêts ressources/items par tranches de level :Ne faisons pas les aveugles, certaines ressources et items perdent leurs valeurs avec le temps car tout le monde prends des levels rapidement et s’intéresse aux contenus END GAME. Je trouve ça dommage de ne pas mettre en place quelque chose qui permet de redonner goût au joueurs de faire les contenus BL, surtout qu’il ya quelque chose de très interessant à intégrer dans Dofus depuis wakfu…Mettre en place un système comme wakfu avec le système de modulation est quelque chose que beaucoup de joueurs apprécieront sans aucun doute.C’est une feature qui donnerait beaucoup mais beaucoup plus d’intérêts a tout type de joueurs.Je comprends que ça peut être difficile de mettre en place ce système, cependant je trouve qu’il ya un énorme potentiel pour les joueurs de dofus…",['modulation de niveau (wakfu)'],False,6,2025-04-29
dirty-wonderland#1842,2025-04-29 15:32:14,Un nouveau #backtorush cosmetiques!,['Autre'],False,6,2025-04-29
amsdeni#4393,2025-04-29 15:32:21,"Revoir la beta !En effet, depuis quelque maj nous avons accès aux duty free et tout c’est cool !Cependant, c’était beaucoup mieux avec la sauvegarde de nos persos teleportés sur la beta !Je pense que je fais parti des nombreux joueurs qui aimeraient tester la beta avec sa team actuelle sans devoir tout refaire à zéro !Cela pourrais permettre de dénicher plus de bug !Tout en laissant l’accès au duty free pour changer de stuff, permettre à ceux qui le veulent de faire des persos tout propres, etc !!Pour résumer :La beta redeviens comme avant avec l’ensemble de nos personnages dispo dessus + la zone duty free !",['Debug / performance'],False,6,2025-04-29
atsumaArchangedeboros#5435,2025-04-29 15:32:38,Lutte active contre les professionnels du kamas. (Generation et revente de kamas en euros ou autres monnaies)Même si c'est impossible a supprimer totalement on constate que ces personnes prospèrent plutôt bien et ne sont absolument pas discrète en jeu. Tout le monde sait où les trouver et c'est inadmissible.Ils devraient êtres discret et jouer avec la peur mais ce n'est clairement pas le cas aujourd'hui.,['Autre'],False,6,2025-04-29
enixii25#2401,2025-04-29 15:33:18,BonjourRemettre les potions ainsi que les pierres de capture en craft comme avant... déjà c'est une horreur le ocre mais alors maintenant c'est vraiment infâme.De plus que les potions de téléportation sont également essentielles et sont devenu à des prix d'un foie ou d'un rein.Revoir également les fermetures du jeu sans raisons constante avant de développer d autres mise à jour et d'inclure de la nouveauté,"['Eklames dans craft potion', 'quête Dofus Ocre / craft PDA']",False,6,2025-04-29
Vangeance-of#9755,2025-04-29 15:33:41,Bourse aux kama dofus rétro,['Autre'],False,7,2025-04-29
lileboss#4472,2025-04-29 15:34:04,"Mode héros / Optimisation de l’utilisation du processeur :Je m’explique, en version 2.0, je pouvais jouer 8 comptes en simultanés.Actuellement, je peux jouer à peine 4 comptes en qualité horrible..L’expérience en team de 8 avec vos nouvelles optimisations ont l’air sympathique, il faudrait au minimum que l’on retrouve ce que l’on pouvait faire en 2.0.C’est a dire pouvoir jouer 8 comptes avec un processeur correct et une bonne carte graphique..",['Mode héros'],False,7,2025-04-29
-Pikk-#8769,2025-04-29 15:34:41,"Pour moi ce sera la gestion multi-personnages, donc le mode hérosAvec le PVM, la refonte Songes, avec le gladiatrool, avec le Kolizeum, le retour de drops intéressants….Plein d’activités sur serveurs classiques ont créé depuis longtemps une consommation du jeu multi personnage, via plusieurs comptes.C’est assez cohérent quand on se rappelle qu’une des inspirations de Dofus c’est FF Tactics, pas de problèmeLes compagnons répondent en partie à ce problème mais ne remplacent jamais un personnage à part entière, trop faibles ne pouvant pas être optimisés et ayant un kit de sorts trop faible.Avec Unity, le multicompte est devenu compliqué et vouloir forcer dans cette voie me semble peu pertinente, plusieurs comptes c’est sub optimal à plein de raison, de notre côté comme du vôtreEst-ce que le mode héros est toujours en chantier et si oui comment avance-t-il ?Est-ce que vous envisagez de demander l’avis de la communauté sur le comment de sa mise en place ?","['Équilibrage des classes', 'Mode héros', 'drops des dofus ', 'rework songes', 'Améliorer Kolizéum (recompenses, matchmaking, etc.)']",False,7,2025-04-29
Skuyrtle#2979,2025-04-29 15:35:08,"kyloura#7665|29/04/2025 - 15:07:52Mettre du vrai drop rare en donjon car après les succès terminé les donjons ne valent plus le coup de les faire.il en existe, il faut absolument les mettre dans le bestiaire...",['drops rares en combat'],False,7,2025-04-29
killer-eca66613#5482,2025-04-29 15:35:25,Arrêter X et faites des annonces dans un canal en jeu et sur le launcher pour se tenir au courant des actu du jeu,['Plus de Communication directement en jeu'],False,7,2025-04-29
antrien07#4818,2025-04-29 15:35:28,"La liste des bugs/problème connus, et leurs statuts (connu/en cours de traitement/pour la prochaine maintenance), facilement disponible et pas quelque chose de caché et à moitié mis à jour.Avec l'état du jeu actuel, il me semble primordial d'avoir accès à ces informations pour :-Rétablir une communication avec nous (la plupart du temps on n'a aucune idée de ce qu'il se passe, si même les dev sont en train de travailler cette semaine)-Permettre une remontée plus efficace, mais aussi éviter une multitude de post forum sur le même sujet. Je croise en bug, je vérifie la liste, il est présent je sais que vous savez, il est pas pas présent, je peux faire un poste pour le remonter.Alors oui, ca va pas informer tout le monde, parce qu'ils ne verront pas la liste. Mais au moins on aura un moyen de les informer plus facilement, et pas d'aller chercher un commentaire de Papinaut ou d'un CM sur un post forum aléatoire.",['Debug / performance'],False,7,2025-04-29
